ID,name,quantity,dateFrom,dateTo,scrapped,isMaterial,note,Branch
9105,LFgxCaOgfjLWPc1,50,"Monday, October 9, 2000","Sunday, September 18, 2011",FALSE,FALSE,DjMO2ncfjIg0xuuoC7tICwROjMRMi5NwWZ91CSn6s0pTVTSejBVAjCUQR7opVQ7o5teXu2luTxaMH83Q3xnhjMNTEtjEn7kc3AYly4tqZlrwmIJTEYwinZFtgKTBTgGVN8THjRb9D6H8,5490
9106,fbr6kPAOLBzd5pF,195,"Sunday, October 12, 2003","Wednesday, January 2, 2013",FALSE,FALSE,Ctw6xeqRGOEcXbDg2KLIzL4MxXVjOeJ2DGifOSYgILzaALOQSWlLXfA0yjJZJGClEMZQ3hRjwpAnWdMlJER228eiGrroI8XCJNWxw8XuECYseWdUXhPEzKsFr0JL0nbxR7eJHYzLrgx0,8151
9107,jwDtOWQltTN8eQG,280,"Wednesday, February 2, 2005","Thursday, May 8, 2014",FALSE,FALSE,TN9sEXTX1f4xZ6eWzD8ufo0S3WfmWP8Vg14IR3o54lmvLIZPZFvhcwWpXryr2rAmhiQhCWE6ZC04BFGu7PMRea3tePvkE7DNkANm21NCAyIZ6coSkEumetHHphDwle2c8nTA1e2FCJQq,4095
9108,RewClcAAMbs03G6,102,"Wednesday, January 12, 2005","Saturday, June 16, 2018",FALSE,FALSE,naFLpjUdbzLuBLIe2Ph4dHvhhRmsutlDd37C4yg1YXbQvkxOSCEa2YpfoioY7msrOHQHOFjDtqgFpfv6eYZspKKENbYVKI3wouCnUpANcArM2k0Jwr4jMABD7L4wrO3kwta5cImyYMQp,9096
9109,c7LnlOjcOUjos9q,39,"Sunday, September 26, 2004","Thursday, July 17, 2008",FALSE,FALSE,4roEFLAuWk9AQKdobWbKwNcceDKqCiViCerh5XIJi3VZqHeCCjpv78WqOMkBATsyOb7wd5tDNSl31DvWiHoc2kkEHATtxHIPLhKOKsjG0mhpWdyKaNc2oP6n12ocm9QFJVrU3hM0iimP,6226
9110,C4rnMITkoQk5lgX,87,"Wednesday, June 28, 2000","Saturday, July 9, 2011",FALSE,FALSE,dR3BlUGnql6LBQeqqb3vvtWJ4xbEv3kYq1s1ZiC5eS45aGC09JqAmPAu4tGy2B1wAieJimQHZ7QcybtxvlEmNkwa176qcODdbI42l2SW3jlp9h6d9SCR6PjavERkqjoK3xBqg1M3Sssn,9580
9111,8HbTBdrJLvgMieG,161,"Saturday, September 20, 2003","Sunday, January 28, 2018",FALSE,FALSE,P6HGJ8Og5bon8jM2f9IQyICupSkBZthVOxvhjCBxRqmCb4mIeaYbn5rH4Wb1XNGM3SYKxoSc7U8Hf9Tupbg8VGsTFnmMlKZEkaIIfcVzI6dS6km5DqL6qH1xkEEKCG1x54hF0KPNGq0Y,4961
9112,naWfBrI58dXciVi,132,"Thursday, June 13, 2002","Thursday, February 28, 2008",FALSE,FALSE,gE3b8z9RcJKrjIU76ycgFgemx053yT6DUdenPdAnYLGMYtyCdDJ14g69kRnH4GcINGXForscxyH4aSNEB3ZuKEIygfC802tRs88RWsYwVqEFYCjRDiGAqr7I8jjIotl4F0LcT6sTfnZe,7984
9113,ADZd5u4RwslBA0T,237,"Thursday, January 25, 2001","Monday, February 11, 2008",FALSE,FALSE,H8G0xfCSdH5JFN3yUIXPJbcn5JPfwZ0D1mywya9MithsXnDCOxuBmTrpfd5nQhfEQ1SdYGA3IKqa4uPRGNQ9ozai4IRUfV6BNcbgUjnIw12bmQvvNngCQfZbbuiPzpXxOpMbSt6gjINx,4542
9114,795oXfG2y3usDAE,178,"Tuesday, April 18, 2000","Saturday, November 17, 2012",FALSE,FALSE,TdeqAcHSlecy42Tjf8U5eYRoWfL0GU1w9kECmLybmZbgmwGf8h7H2Bj5LzUeQRMRmpzUyQ6TJ3SE6vCjYq1iWu37AI1x1TKVNK367wrslo78tf9ZxuFkZn41w1TpYJczt61v1Flm8J7s,2410
9115,x4OfJb9GOj5kPBK,31,"Saturday, December 21, 2002","Tuesday, June 2, 2009",FALSE,FALSE,NhsJdlQpME1myf7JWlJBRf04fJ6zfgppc163R7u7p4D6TdohWSzgGvWrrxnUpaKpYLK6iD1Z1LWWc3lBeZdMrJireOMeTZSOtXiHTr8Sbao4ZAPyMl0Q688PmccT0XFb3HnEVdrxaLvR,250
9116,eoSe9YSrjCRvZSe,257,"Monday, August 20, 2001","Tuesday, March 22, 2011",FALSE,FALSE,Kcs3CzvMqu8K8TcEX2001pC90iwsr6RmAHz5kxgMfishfqQU997UKbfeZtDeDCfucWJ0egejVoUS6fdKRbtr97bjlUf0uBJcD8FJhZ0deX8gGMi4Q3NmTxvf5jPJAozUf1P8ZUm1kQNm,6655
9117,84dZwlk1ygJPMjN,289,"Monday, March 26, 2001","Monday, September 23, 2013",FALSE,FALSE,je5QWBDkJgAGzWZD7f8s9v0Gpq3yXEU3OcNGolbfGpDDN1VUCxkIDg7xozlqIPNEMH1XJTYWEcmTsw3xVivjeLzseZbz9vX0c91FA7LsYNEk4nF26xUjdnkARJ2u2jWSFv1s5xxXXCLQ,1052
9118,HPy1Tj2LayXzY0x,255,"Friday, August 18, 2000","Tuesday, May 23, 2017",FALSE,FALSE,W6JA7LabT3CVBbTrK1RXBUE96T6MWaVupF6mtLdm6XF6vfC9hIp4NvuC1JEoOOF3iSp6eq79XpboOHOaQ7oNubg4U3ukHzXsRMYczGf0KqgiTGxt4nXRj1IHvvlk5X2iRtWCtvkJcxDE,290
9119,48kOGApdbFIZDRr,21,"Tuesday, February 18, 2003","Tuesday, November 15, 2016",FALSE,FALSE,uAICOzvyEMxLXe5rYGLk79bEgph2RQ6r9fVAhbNQWl8F42HZ9EZ1FAwviEfjR3hyPFM1J5K625OVAWJnhI3M0Fm9tkbd5o8dEKzzqPQE4c8JvauL41BJAU7KdMIidqBO6uR0hU7R1yRX,1885
9120,GcNTzPjDmzdtMpV,145,"Tuesday, November 28, 2000","Wednesday, August 1, 2012",FALSE,FALSE,4oj4tRLCkEB9ztNH7lGRin28dKJNE5VOMK4l9J3hRqmkUeS8XGeIHtjRwlbjI88oswwoymIysi92BRo81L08bMHclnzYrTZTr72iroKu7qaitqPf6cr7IANfoTCKxuGZJqLEYGQNAFAu,285
9121,wjt4YUbPmcKqtW3,116,"Friday, October 31, 2003","Saturday, March 1, 2014",FALSE,FALSE,LG0Le6C9dsFkIvdT0xrgeVCM2lBJxKvKqYNNkDHfHqQnyxdNd3tNrgBzDoS253MS754tiPsxpLYxFYYFHxp4bhcJXXJ6uPkOe7q22upNK6igINupPNuINR0ZcuVLFwCZkKSHsfMXHctf,7098
9122,95BKmeqhecAMGRa,39,"Monday, August 26, 2002","Sunday, January 14, 2018",FALSE,FALSE,m7uAXAviVZgsKilFe5IJFAaFE7nVUl09DPAh6gGbPov13ZO5fSZNxxzmgo5aWZOujho5iDI8yq4bPjLpsszBMnMQaYBRlqFzZASWuTXcKaYH3XW6dQrokMi5VYfJC0XHkEBPQz5ZUX1v,684
9123,OFWDBEyU9bPNcWA,103,"Saturday, January 8, 2005","Monday, December 3, 2007",FALSE,FALSE,HqnURUMUxrQBbI8CCIJzyw4yklG7ir7iir4YLArHC2ppuTWFbQBIW8hUvzuqNPwFurduNj1BaCw5HPDQPAgRpyMjJjmWQB3xGj4D0l11Z9sTLmNgvdaNtea6e3ko7fvZJ9yiUAanJo2p,1893
9124,F2YhWGkxkpEmJ8i,285,"Tuesday, April 18, 2000","Tuesday, December 29, 2009",FALSE,FALSE,pLuCxEFmu0lfCR048yd5MZWbdm5t7bwsMur4zuxl8AYH7b85EAQeqQlPzTiKIVpTD2TSk6ENB26MAOdBn9p7KSC5IbFgMmdnVFEEIpVH5CcyTZPlzghIqrIv0XJI0iBZYT14KZ37ohBI,9091
9125,0NltMeqpFU7n7TO,229,"Thursday, April 17, 2003","Tuesday, July 17, 2007",FALSE,FALSE,UaanjeIqA5mva6W2VUEWO70LHbbQoGxylL1DQCf0y67Xl9GQ4fqsUoUWkOfHC2C3HxKOFTlSyOiRAcjIVLVIZFd71edBgYx53DQxy1Ll3Y3GFCWHpXv1h3eCUNXkzkvabmY7MvTeAtPB,8062
9126,LX1zHWWJm5Y9iNd,182,"Monday, January 27, 2003","Monday, August 18, 2014",FALSE,FALSE,Z43ER1xod17VicdOmxfNYY9SrAZ86YssXLsbcFVElVFVfP5HREAqJPPA4kWQbyrEJP8XtBvgbbmCSowbERq2YBiH5rh2sEmwoBMQRiXPTdOrnNsQx4MJIzpHq0bCe2yWzzYRbgKf3aj5,2290
9127,x1dr9REy2cozWEk,132,"Thursday, November 2, 2000","Friday, February 20, 2015",FALSE,FALSE,ayRuqPrQtUzWuCMy9eWLi5X5tZioIQ58p2idxEMM6imuvEWTimpXgnQfbVARrCHdY0q2dtA5SJO9SmKoCOFglhcBlDBbD4e3bIV4Xe0zltFWYQNyLWOd7k21YpQarj2XpUiJQPQiYQ51,7121
9128,cFmV0NPqqB61Qeg,216,"Monday, July 16, 2001","Wednesday, June 7, 2017",FALSE,FALSE,Dh5FqEqoAYSC5keTLrnYr3wthU8I4BuYinwpUl97QMQGNqTznrpAEpBKvMhWGhu8n4dRxy9krqIemqg1BIfMVtU3lm4HDn0scRcSNBCysFSXhghFqqV7Cin4kjpK41gEzZCUONn9GqdQ,4626
9129,a6VFEzbWR3p3ohs,192,"Saturday, March 23, 2002","Thursday, October 17, 2013",FALSE,FALSE,N0dCV1WEWdnOkGFaKx6uIpqe9oOvnsMYOl188T6BTzSEFZuvzZYblXVhK8DqnlanQP99PGc004bTXlZk4c5NUvw1PTx9QPYsYoy0augs7hkq6CKjjcwKpNTecIu5Tcjkgt4twjKJ6MQw,7836
9130,LF5MJOaxdOCLUUX,85,"Thursday, March 23, 2000","Saturday, December 15, 2018",FALSE,FALSE,awASmNc6gSWNhwFCvHRqtYcL2JVxwxM4sEsbZf0AkOyBBDcyUbN13gYCTzad1pKtGbfcEnmQQQGekbKyqhcUkUBLpqIkEXJ5DE4jiAury7lma4b2plxUM0IwZUwXfCL3HLbfhkQqxvfn,1351
9131,tZuvOP5dkzsN6HJ,69,"Saturday, June 16, 2001","Friday, May 27, 2016",FALSE,FALSE,6UEVHgaUfDAjBJPGsTScNjZaCcbkt1B5fSR40HdSR2aEJoMM6pDYLxPX5oSoF0lnBFEs1UPk0AKVIURXQOnDyntsD49MzyNbRwCEkdVlachLm3OlW5X0MizYWWo6VCvBwtEVRMxw3BmV,3879
9132,FhFKqX03bWOs7os,70,"Wednesday, March 2, 2005","Thursday, July 30, 2015",FALSE,FALSE,2TKIk7L5dTyQeQ7M1jZeVYmei7euPoiHLVxDpv1ZDxdV37VITLz69YdeqpjndapzuqEId3gGsAbh5RkklWbDylIw1TWALO5mHnkM3MoZosO875iZE9BG8mAIiRRJgg5eFyaRrYrYrBZF,3131
9133,XJz5u75MMyofnbo,182,"Tuesday, September 13, 2005","Saturday, October 29, 2016",FALSE,FALSE,RrqSmZ6M4vYcVZiltRQK4oQuFdMIRSnQqadQO3jZrTspPJjFUgEcn8kmb5MJMy5mIIv55SWzs0dl5kf64HyuNLnsz0zSraN2XGhHXnKCKPuwf9r1aQOEAKY6eDGEdDHRnkNzCXiQ7wk8,1337
9134,b0N0J82bLI2Mrkm,97,"Monday, June 9, 2003","Tuesday, September 2, 2008",FALSE,FALSE,1yDr8HOkafo0Q4fLqFerAIbvOs1Nd08rSESJyuNAomQF7dRKD5bWoMutXRcPPAHkg7hLmVW52eDY2WxuaqJhYmCFUjwhS7unepiA6GirjfdKJV1Beryj1jL44b1Djzn5tZ4MxwyUHb83,4408
9135,I168svDkILw4eoF,150,"Sunday, August 12, 2001","Monday, August 7, 2017",FALSE,FALSE,oNr2ebZlSwDf2UywCxhn9sJrTFmTOBkaMgDhWrouXTM1C9VKU7yu3Gc6D9jYzFWQLmSWRQZUJxPpgRoTub9QMzhGEHeWIQ5R65qaq93DhelF0xawVPoXFGDWEMSJwDM328sklOmuh5ss,3519
9136,NbPQrrB2lhM02TV,146,"Sunday, May 23, 2004","Wednesday, August 4, 2010",FALSE,FALSE,zKGm30JXUIm7BcECTRVw1sR3ICxoObfOXM1g4PsrCdhLsgqRMb7b1GMH3Ne1CfI3nYkykhHDintYKGKlWgbwdDXQ9unrv1pgUnhU61qpT32NWy6xC2efDVajATz04aSr8NDhi0pe0wdj,5911
9137,LJ4Ky0p3WKc8N7T,190,"Friday, June 16, 2000","Saturday, June 28, 2014",FALSE,FALSE,ZOLMAoR20Y1ZoBDvYVyuETlhBbAAj7A4uZYmdqVfLGWicOYyrINzaZrFnoKjoQT3Y7oOnbRr9Tj87CFxCLTauKdVrT9ygw04wdKejJLP0f0H0tIkjWgc72INeThTcdLMcoLe2kO3ADkO,6239
9138,UVf8LYOJQX64U6A,80,"Thursday, November 27, 2003","Sunday, January 30, 2011",FALSE,FALSE,os9Inc3S33IxiIEOC6FrQJ5j7QIQM4rqTahpPAn5DmaD2cDttIRrjdRexZLWTnF9MbeIkY9BSJoos2rfMYhEn9G0JC2zzQlahb0a85IUJPYaymw4sqK4GAWMUn8ifJMCiOHQBQgQQM4X,5802
9139,lqBgQ8HJGqTgFoG,103,"Saturday, November 12, 2005","Saturday, October 20, 2007",FALSE,FALSE,f2cJ3o4G8lnlcShBD514lLXJLTpW3UOzbBuFp9NCZZGCcteSR8Ab9q4UfS8j8hMoWyKbhcWDszeLEUqbzXF4UxzvHajXBnD2NcpojDvzm6sKLsQKlgulcRUj8YTG29BEwl8loC2vlPSX,5515
9140,EojYKYve3ba5HGp,51,"Friday, July 23, 2004","Sunday, March 4, 2018",FALSE,FALSE,ogjo89M97eTy56dNhKULDeiWrC7SocaQAnf2M05bN5KmVVxsdaXdDXrK7M65C4UeEDyRalArP38HT6AWOOzOF6Nm6U5939YTkphShgR1ZqOJZj0BLkqyEGZHzLUFqAxPeohoYsys77yZ,4631
9141,sEMXe3ySTkOdQad,103,"Tuesday, April 3, 2001","Sunday, September 17, 2017",FALSE,FALSE,Mmdv70HSAZu97lwMf64aDX8OdhwwZgtZbURRUgVuGLPAsWNjZMXCuU9yoPSaEV2dpVhnTf28lKT1H7gHUMWMJroHVdmFO5pvSwVWykP4UYakAHqrtKF18qT8rZR02wtqeiiVmJSt6c2v,9513
9142,QDGNw5WDzxwmcWp,122,"Thursday, December 27, 2001","Wednesday, January 28, 2015",FALSE,FALSE,VEj2V4gyirnSEE6ap0qv63Pd3biaUGg7oob1wLd2Qy3oCGOUFH83ZrmbyG84WFecLqoZnFoeXxeI9lbxMNVMHmh7C9CqMjgLUbdVbyr9deglMecNoLrIuRUjIrXnD7RyRTyiHFVXgVtm,9513
9143,G5uhhyBB1XaCG4N,222,"Sunday, October 20, 2002","Monday, October 12, 2009",FALSE,FALSE,3FjzTmYhscM7zFP6Q642vcN2l6cZNZXl01oscLhuCeXbAwl7qi7vZB4a2rOXJ8USFlG7bgeEYJzREw1yVespblLz7N0u7KkDKFVYqngKE2WQLnWFzZBoPo0daRANqtHOivG9acIs8ikj,7060
9144,P5nU1v5hJ6xfO28,122,"Thursday, December 25, 2003","Thursday, April 28, 2016",FALSE,FALSE,WoWQTqrDROenpW5yjFm7kuidtEqEQyGOOxeGiQzPGb7odw75jgLDEb6lG2hO9mxdHQY11yPSPW1Ix3A7GuftmDJw13AqtkQdodgNXGEuR2xrkxyM2kIPHD0EHmA8xjjpGXeTXwjAqucu,8947
9145,PcLEEyxJcBWkncF,227,"Sunday, October 15, 2000","Thursday, October 21, 2010",FALSE,FALSE,ezFAHiWlGzpa639vaMFB4q5ry4jxubG19vk8rIUc98gmaUKM7625fLYx4YLN8j0osxbKSAES2nC5JSQetXzyjKWxWxET6GdaH24m39472jD1JdnmHreltCEhbnyf5vVvKlxRXokud259,7278
9146,Heo3JcLOm1qFyXK,78,"Friday, March 23, 2001","Thursday, December 17, 2009",FALSE,FALSE,WOdGtI0GEa785WckGJS5sd9dUjE1zvzwHNwOrI2sz8t7NRPCigHJZl73OAvKE9RTkL1rjO28QkFuuCPDUCSSnqXfQ39qWso0qZWCahdToI2ygNJMuszBq9p4xVbpPMmh6PDUqNnwj9oe,8253
9147,xi9Dux5n2mJqtbO,23,"Saturday, September 30, 2000","Saturday, June 8, 2013",FALSE,FALSE,yggFDcrVLHPWY5cQ8oTFXlO9iqv5M8cpr45QYizJcViT9sr2lLhqjMvNRhgWqwIMpjoe9L1azJnBD4A093TAbvGfIs91CcdqMVoZDM2aUH0ZjuKWhpXwcHv3dJWQL9XXq6yrQkxwA3qT,5815
9148,5r6XimUWFqNEku6,269,"Sunday, March 27, 2005","Sunday, December 27, 2015",FALSE,FALSE,dF62kvjbb8wN8sjpBRAttGgo36YpWkb8UbFgXee4onJvKq13posLs2MWjR8oW3E0hx2gmCRhxFFF6ueNEeAr2PPbPs7Ff0huiSOWxURmWLYnxGZzxvj13X8RibQ3FMB7hUgofIZtNXUr,4566
9149,1loJSISuQp0LT7x,107,"Tuesday, August 1, 2000","Thursday, January 15, 2009",FALSE,FALSE,vTpV0ogCRa6xHl73Rr1eVUiUDp00KhZgLkhymYaBUJCh0i7wkQ2uN8NauUSKxq2tAalgDIQ2R0KLRBeesEP3ppSMWGESGPNnRTga6ascA9dXyCJt0xcta8EUIZJ6E8wBmg48eEiRVx3p,1744
9150,M4YU7UbSxdNSOLR,163,"Thursday, October 25, 2001","Thursday, September 10, 2009",FALSE,FALSE,KOwPKYmFYINAz9tgeOJSmuTwAAjZ1cuKGNxGpDmFkN0DEhbwoesMl9fa4APKyNN5XC3mLm1amDsZ3QscixuWthjHrXLpxcQW94pBnzkBnSkhQGgoRwlBc0Mzdw4ybMmKxVZ9krztMstb,6723
9151,7C0l1gXB1P4Iszh,257,"Monday, September 12, 2005","Sunday, February 22, 2015",FALSE,FALSE,gDk61ytHu2b5S74ylSibQRvJ8yaIRwhS65UdwE9aKB77F5myqmDHLdZOSb8DYlz7VJ9XnbCgTIQPTxDCLmbpsZGcfFKVG6CjL9l66OLOkhyDNJ5eX61vJKO5Ch2hQqZXGrDTLHF7bNEL,5184
9152,lDPVKq7JEQZBvq4,124,"Sunday, May 12, 2002","Wednesday, September 10, 2008",FALSE,FALSE,lSQ04U6FDU8RgXktPSzSCifNqkxOLDKGtPjXrTK5c6rW5H0QXK1IHNECwDKTgr4AJ2iRxNB6H3zG1JRiuh1ALC8gLhkoI1ZvBqMCjjcKI5ANY7Knvmj903zH3BFQmXyQeEEK7P8LEr1Q,1684
9153,BvINW73gRZ5I1FI,163,"Monday, January 6, 2003","Monday, July 28, 2008",FALSE,FALSE,9pfnX4IBjGI323oeS8EI5T2Gbs2JGIQCyTXRX24fwHS8AnlS3RzvoL8qxZMpB95azFFigXGZEjWyA3FxHkQyTfYnVrd7pPdwM2I4iCvfKZrEyKp4TZiatGGUrcNz3IuzFjlIuKOEzun4,901
9154,xTyKBjoQqDDFvyN,32,"Saturday, February 12, 2005","Tuesday, February 17, 2015",FALSE,FALSE,gJIKdl8dMgXnCxUeeICfgX67HP3IlP5VjmfZfFNbFmjR0dwHShKt6tCJNLCOr016lCDZS48Z5ka3xpGocvzDELZ0jWLTC8uOunpyaWzXivyVSIWiEYv5Ax1anM05spX60LJK9SOF6cfT,2385
9155,WDhaAnPnNzO6vPK,67,"Monday, May 5, 2003","Friday, November 25, 2011",FALSE,FALSE,LjvJp9iSiDjoZ5FZtsB6MYtIAjCxl4diabyEddhzpnMMljH8jdoKdKxxznJG7uqnjAN8HB6PLLQiMhgbbEOHQTEPnBOzUa256imkVJ0hhY8S3OlSHsp3giXP58UGwH5uSVln45FSNqk1,3083
9156,UwWYZ6slv9YYLWo,114,"Wednesday, January 26, 2005","Sunday, November 4, 2012",FALSE,FALSE,8XLmXp08g5Jl6q0ZT9T7NciRsdd5KXGwyvbig9YUiZobev2D5AJPqkZgz443M5xIyXxKOR2Ul9YxxGw6kZ9JO1FNV5tmEeHnmfnH8rznIzorMmssI8Sw5n46RjzShPPG1vLRdo83kWBZ,2292
9157,NYBsNBeGLVs9lqz,121,"Thursday, May 19, 2005","Sunday, December 29, 2013",FALSE,FALSE,aOdAZMilet3hHFgvJ5fCLqxyjBDQI0qhkRwwBGvIJXG651ubjHZmUYPuboaYJSdoDW6zSuuDJX3yk13rQlqBaDMMBCVWpX903b3j45JzWWd7faKjvtHilbO9JuxPZXXvXC4I8TxVb1oD,1375
9158,kPrk2vl6PaOcN3a,49,"Wednesday, November 15, 2000","Friday, January 11, 2019",FALSE,FALSE,Blb5wGuwKY4CNWnwbf6xc4E3nOhbpE3pPE0JJAdUepDffH4hwMhMnoDHhiSijSGFfPxIgenaBmTx1iXgU9pdgrCkBtlks5uLi7AQTvBRiHKAVQP8KvNjnnjxNNHw2CsG2HO4iHNi8X5Z,2424
9159,hBPudma6rKi5YMC,28,"Thursday, February 5, 2004","Thursday, December 29, 2011",FALSE,FALSE,VaCipkPsJQL8WSPmvYrjTgVEH3u8ZAd3BsIMXXCjSNO51HR5J4npaosyE7bv0RTIxR6oJDOYWHQGRaN9myyeXxcX9THa5QtB4GIjLnvFpOSTYmhoucJBcyu9zioz6ycGXOMLSoy9DtzJ,9957
9160,fJ9XwcpdGrjFVIu,188,"Sunday, December 25, 2005","Monday, July 18, 2016",FALSE,FALSE,VWGnK8s8lepjRDdI89qpG0J3LAHk7WTN06bGjz6t0HtnEDq2ptxMPdUfMMcJ0IBOLbtVlWiID6z9GfyHUP4NjG8Wm64XXw2rFecmUVQSLoISoUYqXVzlNypEdWspcLvREH3lDLw98lC4,6326
9161,7prRhN9C7QdRyXJ,289,"Wednesday, December 10, 2003","Tuesday, November 28, 2017",FALSE,FALSE,wnLiznmvvHxpaHPLtUxnmwpCzWWvCAFbK0vkxdHm1fDQWSMdlyJha2y97JtcQ0suBWejWoXPMKwGtYqgJ3KO0iBRCvmouoWBwSP9ynH6a4VPGrQidMSXqe3dVMhlCtfhyvTaJqsgwOy6,8261
9162,MvLUfDLhV8USYwo,183,"Saturday, September 30, 2000","Friday, January 13, 2012",FALSE,FALSE,zZwewlcq7QjBMF9i7LzaBCXBGbQUHhYUz6poYDjX2lbfFk3Z4Ibml5WxBvXUUHjZ1PLQaVJ3lbhZk16fh0a8Fwt4k2mnpODvCCozZn9j9iAJX6MJy1xerkTFfQphsgNXYwWhNGG4019h,9002
9163,vjhnpcyxbiEctjU,44,"Saturday, November 26, 2005","Friday, February 18, 2011",FALSE,FALSE,o6sv2nzkvT5tC1QrZ5zs4yow77YAgNIz6DBgFCj5O17PYZ5kkv4s42pzR6y4OzEiLGw80tlXW4dC1YYhCyavSa4DYLPJNoqYxZERn7t0JgVAZm82hR2aZSPvLtjpecKrNEPcUG4FEjlw,3057
9164,E4ovMWl6vQ9eJTF,271,"Wednesday, June 12, 2002","Monday, June 20, 2011",FALSE,FALSE,fibXxW0rcqRExcH0O57FuSAA9r9M4aZHUXryKj83JxqmyzjlP1IszOnMhaXFWnwCRJuavSpo7D57mYLKIX7DSrSFueRuL2hfAoVpEJ06LduvTpkJOM78qtuj0ppRB5dEgZ67CgG8hB1z,5690
9165,6gwE3If95izR3vz,123,"Wednesday, February 5, 2003","Thursday, March 15, 2007",FALSE,FALSE,mGsG8ap15mU3kY3adJ7joEQqqe8GlzQQ2VQBw26HKZ8Jfg3KBzggSTEizBZeciPGWDAPH1nkNzZOFHLKkxFwSu8jQrMvccpmJ2wbgoDJM5Tc4zdszP3oddxlFa8ap2HuJwFMUto5u5jX,5113
9166,bfpaNd5NjAIpFLW,27,"Sunday, April 11, 2004","Wednesday, October 12, 2016",FALSE,FALSE,RXFl74h4aKjuhML64LJoZHJXiPHbPj2Miq6GzmlGlvoAxUJaSX3XKdVJOsCrwGo0SXM1QFGSjCCncIjOGrI2qeCFUx1Gj3TeHysZIRKNQkxHasrFIylF8vKxVHgdNAspsifoaKGyh4lF,222
9167,r4pmFw8vSNgVn4E,5,"Friday, October 8, 2004","Friday, October 13, 2017",FALSE,FALSE,Co8swiDKEGac3XbC6XfCKAfGFDz4VMjgxZDH9DfpcLjyni1UiO6u3zCCJ2mtsIy1g4oeTTC21zj8brcgLfWHQzm7XB8Hav6UXsSt4XAOLD2DQElbZGiMwqkrSqHSV4bF3OlsZtmxfH5M,703
9168,6irSagrUNtiqHkb,65,"Sunday, October 7, 2001","Saturday, June 28, 2014",FALSE,FALSE,2CqeurpvXvt9y2zNH2Kq4lySYhxNolJYpzidAzdC34tzrNczEDd4AViQOYFM3bHwlUT8TVMSZIwA28kKF7JkHPYURSOmtQIcx6OW4dgs0Lf2jhXPy4H6RgpW69rBHkiI9UM5uNQmbbu5,1235
9169,tgut49yyILKRR2a,274,"Tuesday, November 2, 2004","Monday, September 29, 2014",FALSE,FALSE,bfkofezvtmaO7HHwt9yJ5o2xVz60eSXnfYcdNKnqUfiP9pyWdd3WEFZxnwSpi9RaPwtipoijWHyaFmxpAjXAZAja9o0b18IVNIAN6Qry5UA7R9rA8mo8lRAOMSiAxHrY8cM7mktu2iEF,1216
9170,9mJA60cPTKt5HvA,193,"Wednesday, May 19, 2004","Tuesday, September 30, 2014",FALSE,FALSE,uXY34FDN5PkJiD7pcExsR00jFCKhQcXnUOMcDVZEqsLgaeJnDJKhLFe3hyy14f6d16yT0flGpsCipUJk3hdHRzcPtT5OhiJLvsoepzwihE2cD5OMpN7XBzMCdjkhkWjHj0x6qo5Eu5jM,8827
9171,7AMxFsjTkwJ6fmB,32,"Sunday, August 26, 2001","Sunday, March 31, 2013",FALSE,FALSE,RgBS2mGP9EcWwc1xPgwr0bEnyzf7YrMHApxMiBrJDqghitcwHXPOGeS0cXdDGI0S2VWHooPOynnK4gEFWtzBb7BfX7uKhoC4zOoNXVHcHBac0H55TYrXSz05U1ur3FqKltUq21rAlW3a,585
9172,hioPCz1J6olAXt3,154,"Tuesday, October 21, 2003","Thursday, April 14, 2011",FALSE,FALSE,ODbqqv55aXwMfpDOhN6HUTI8MZLx1ERqgbxwZcP3pE7VGTGvfyyB5Ad54deRjIEVGFpD1RyE8CbPVx12SaRDQPug821687ThAlPBnD3N9tD2iNjHll9I0BE0VJE9a2GAt4Pui0PPhEDh,2832
9173,M17uSuUW8Kq8hYp,144,"Wednesday, January 4, 2006","Tuesday, October 21, 2014",FALSE,FALSE,zjvVtlw7hndLTqqhtCiNRMJKvQmQ63JrTxdLjAOj4A9uLSoOHj3AlbqmZkjd8fBnew2gNe7sx9SQNY8dmYJWAIG1G0v9avkY9WQZZHAmlKMmIaZAlG0kWomVqAaWt8SCY4Q0HiEeXguz,5419
9174,6dspbuXU4ACUt5t,120,"Monday, May 24, 2004","Monday, October 9, 2017",FALSE,FALSE,i3CCWMz3xZMSu48l7HY26GMzpwtnH6vQeg21USiyMb6ghG7u4C5CyWNbrNWjdLv0n5xOBHQpjkpfKpRiz8sFBtbISaKH58UApF3lTssxvPdNqsRB5xtedqy4dp5k6JtkPpzFwqPGQ5Uv,4510
9175,PNbkJILHP0h9Q9H,192,"Thursday, November 25, 2004","Sunday, June 16, 2013",FALSE,FALSE,LPPimOiVCoQNVay7lVZH0yximUIErPWPZr825jmm9nNU1ZbrCo4hj4BWcr6SFeoxSAync5BBtwINlcqM2aBCUyqfplZOnTgf8aC1lxOGn2ywvyvAAtapclcdTS81gxYZPnOKazkFM4Zc,5312
9176,A3t1zZN321CW7jh,93,"Saturday, February 12, 2005","Saturday, January 26, 2013",FALSE,FALSE,kjLJUchMAdZiGCGjegYk1N1RRQyUj7lWlROzCuiYfK7GHusVdQ91IisXs31EoNnC1C7zxRgu89FrQuJghd0S7tOCj1GI2duRh4OEx2hMuP2IcAH8uVgKWUEIy4Q6KX1fPxKWgEtp5nis,9834
